44
55
45
75
88
105
114
130
143
161
187
210
225
243
266
294
325
330
378
400
436
466
497
522
540
595
620
621
702
705
765
765
860
812
918
885
1014
1075
918
1110
1120
1260
1316
1342
1386
1449
1485
1541
1632
1633
1650
1802
1825
1800
2015
2074
2124
2175
2187
2346
2405
2482
2541
2573
2646
2684
2822
2881
2937
3071
3145
3135
3293
3298
3465
3570
3652
3588
3807
3906
3984
4067
4015
4277
4305
4294
4494
4520
4708
4830
4845
5022
5145
4977
5335
5405
5460
5626
5607
5808
5980
6095
6188
6273
6386
6556
6655
6741
6672
6831
7020
7250
7003
7493
7605
7714
7830
8000
8092
8253
8307
8514
8568
8625
8901
8925
9089
9106
9333
9513
9685
9842
9821
9982
10260
10412
10549
10455
10800
11025
11139
11189
11466
11613
11505
11844
11880
12126
12267
12425
12567
12789
12996
13067
13311
13277
13604
13510
13797
13790
14287
14535
14430
14850
14775
15072
15309
15386
15543
15903
16055
15855
16093
16647
16511
16900
17204
17181
17542
17675
17940
17869
18270
18318
18700
18837
18900
19240
19467
19700
19710
20009
20223
20412
20670
20559
20862
21090
21375
21616
21714
21720
22321
22563
22713
22999
23214
23300
23548
23640
23999
24265
24255
24732
24940
25047
25334
25615
25527
25986
26199
26069
26768
26857
27125
27404
27675
27830
27707
28405
28644
28767
29008
29213
29625
29680
30015
30371
30613
30600
31124
31122
31275
31725
32125
32384
32469
32518
33098
32946
33235
33894
33411
34425
34416
34925
34839
35483
35742
35836
36237
36150
36751
37092
37356
37620
37859
38073
38500
38550
38924
39274
39186
39902
40033
40317
40455
40810
41138
41561
41752
42104
42485
42343
41990
43065
43605
43680
43875
44515
44829
44919
45396
45428
45965
45925
46314
46818
46843
47576
47840
48139
48345
48723
48988
49427
49419
49933
50172
50468
50887
51189
51246
51883
51861
52595
52839
53111
53250
53865
53789
54479
54810
55187
55311
55510
56175
56606
56173
57138
56034
57619
57491
58023
58618
58394
59475
59986
60372
60401
61020
61334
61656
62073
62415
62807
63180
63081
63603
63883
